"Index","Name","Volume","Margulis Number","Geodesic Length 1","Geodesic Length 2","Ortholine Length"
61,"m015(3,2)",2.114567693110222238090213031,1.0542404456920338,(0.441598301879+2.99117086455j),(1.01470326039+2.14579262947j),0.760276365325229
62,"m010(-5,1)",2.114713711330965505635458775,0.98463161764061491,(0.328574878299+1.27283414849j),(0.55457196361-1.20535072717j),1.356311161808856
63,"m011(4,1)",2.124301757309787607183389354,0.94132852557051516,(0.744093490216-2.79165257255j),(0.858343826692-2.39923847429j),0.484400484971301
64,"m010(-5,2)",2.128012461182608700964932061,1.0684203143195343,(0.325199451471-2.56230637021j),(0.636065416018-1.18055892032j),1.318643979935518
65,"m016(4,1)",2.134016336801402150786045480,0.95029983784946548,(0.460636973917-1.3901445206j),(0.596127303048+2.67213354718j),0.975370464501672
66,"m009(-5,2)",2.134016336801402150786045480,1.0156167713193414,(0.36842230035-2.857357631j),(0.460636973917-1.3901445206j),1.379265992818545
67,"m009(5,2)",2.134016336801402150786045480,1.0408066277490429,(0.368422300349+2.857357631j),(0.838474025859-1.28803447127j),1.194953241824682
68,"m017(1,3)",2.155738567635796715767245339,0.97454062283559506,(0.785449561398-2.08724075176j),(0.785449561398-2.08724075176j),0.634108214423225
69,"m011(-2,3)",2.155738567635796715767245339,0.95041195130379885,(0.768334330244+2.85975021795j),(0.785449561398-2.08724075176j),0.569704844541827
70,"m034(4,1)",2.184755575062588397026324601,0.93690552338828204,(0.638847715085-1.42418870875j),(0.638847715085-1.42418870875j),0.953302326714202
71,"m010(-5,3)",2.193364320513920273345161411,1.128919032732028,(0.722777571898-1.21339363497j),(1.12891903273+2.57970834388j),0.58639061556954
72,"m034(-4,1)",2.195964118694024514602807723,0.97535687391308401,(0.57424748569+1.44389066054j),(0.960437858866+3.07498866148j),0.629462478894835
73,"m010(-3,4)",2.200416258061523050720601933,1.0943939509716096,(0.796386304268-1.43087565624j),(1.06625590013+2.38936497474j),0.626171231712711
74,"m034(-3,2)",2.207666238726932912474919818,0.92792400594343349,(0.703161679817-2.85928925167j),(0.703161679817-2.85928925167j),0.598666487669581
75,"m011(-3,2)",2.208282359706896241294399705,0.98117347844213998,(0.921591004237-2.18496457418j),(0.940586768336-2.72355452665j),0.316012524288062
76,"m011(4,3)",2.210244340858744703590463288,1.0070974460494866,(0.61253821619+1.88726044185j),(0.875324574841-2.59956601795j),0.719123659011346
77,"m011(1,4)",2.210951739111953545524155854,0.99476389486473604,(0.932048437021-1.7337825023j),(0.966969937733-3.04045593329j),0.318793619047946
78,"m015(-3,2)",2.226717903919389683617840551,1.0609011748737143,(0.404574910869-2.89857169709j),(0.404574910869-2.89857169709j),1.414477418604342
79,"m015(7,1)",2.226717903919389683617840551,0.97257559345817934,(0.404574910869-0.804176594698j),(0.792113933625-2.76866564711j),1.194919253338341
80,"m038(1,2)",2.259767132595975572056728361,1.0431097752902869,(0.857040452925-1.37665876764j),(0.857040452925-1.37665876764j),0.805391009018196
81,"m015(5,2)",2.266243573268780769980760227,1.0690824489274526,(0.352322884381+2.91809075303j),(0.579031726631-2.63059043599j),1.349536094939785
82,"m016(2,3)",2.272631863586558174554150422,0.96821129220953128,(0.717103045926+2.89245618582j),(0.851804843016-2.12699201891j),0.569878614223341
83,"m026(-4,1)",2.272631863586558174554150422,0.93941390276730974,(0.535168869456+1.58006955999j),(0.535168869456+1.58006955999j),1.020532283838266
84,"m015(-6,1)",2.272631863586558174554150422,0.99874197710875412,(0.339123016973+0.821422069697j),(0.562539491976-2.98612865922j),1.380632017319667
85,"m017(2,3)",2.272631863586558174554150422,1.0213602974986327,(0.562539491976-2.98612865922j),(0.851804843016-2.12699201891j),0.726704089150359
86,"m011(-1,4)",2.275775810066387575706241356,0.95468562029893023,(0.823003709763-1.9034441391j),(0.84111000602+2.97016883831j),0.497765941985933
87,"m038(4,1)",2.277959444936926552279329057,1.023632096105535,(0.570490557551-1.25407359849j),(0.918182237398+0.910940901402j),1.010809814925244
88,"m023(-3,2)",2.294438300073206322917028049,1.0745470572867792,(0.473747934496-2.8712344715j),(0.562386873626+1.0135989334j),1.263447670312785
89,"m023(-5,1)",2.312635403253024694172199471,0.94214586526293154,(0.422730019269+1.05774873264j),(0.543535072498+1.23301087746j),1.330163537320874
90,"m022(2,3)",2.312635403253024694172199471,1.0869427028359295,(0.543535072498+1.23301087746j),(1.07110204465-2.2113174704j),0.813582329848872
91,"m038(-5,1)",2.312635403253024694172199471,0.9418462377910094,(0.543535072498+1.23301087746j),(0.652814234143-1.93876094236j),0.987484729689712
92,"m017(-5,1)",2.318811867658854165500204017,0.97286910414446148,(0.315896763659+1.21350975847j),(0.815752292702-2.46830722892j),1.012374329527159
93,"m016(-5,1)",2.318811867658854165500204017,0.94726010958691909,(0.658747458045+3.1040376593j),(0.711831059936+2.54187002227j),0.652808600941718
94,"m019(4,1)",2.320760267484223780362203471,1.0606788325383774,(0.860786914143-3.07975730662j),(0.998732105067+2.60710041812j),0.477588297936136
95,"m022(1,3)",2.338040117752749907333395064,1.0322842217341603,(0.489351639773+1.25347427448j),(0.987149934852-2.23670750241j),0.853349398558965
96,"m016(-4,3)",2.343017136901306265356245325,0.93545903289128229,(0.670544557524+2.39405620944j),(0.767197218251+3.14159265359j),0.60191913579612
97,"m017(-4,3)",2.343017136901306265356245325,0.9687258037569827,(0.614968975542-2.6596829572j),(0.670544557524-2.39405620944j),0.742981179496019
98,"m016(-1,4)",2.352206905392523622465391749,0.98452894573731176,(0.685087413844-2.19578648966j),(0.851847558033+2.9709976727j),0.623105525353359
99,"m017(-1,4)",2.352206905392523622465391749,0.97374876009393196,(0.685087413844-2.19578648966j),(0.718868991229-2.88129552375j),0.698504832157292
100,"m019(1,4)",2.356768406942319302303249008,0.96132703139313791,(0.794134662992+2.30485681674j),(0.858021257617+2.84667559882j),0.496941115911077
101,"m015(8,1)",2.362700792554500476496595824,0.97475490003085097,(0.307721918354-0.733318616127j),(0.734559351935-2.80417650958j),1.356646768374021
102,"m034(3,2)",2.362700792554500476496595824,1.0029995137419594,(0.536023588089-1.33775609187j),(0.536023588089+2.85103411292j),1.042746990182225
103,"m019(-2,3)",2.364196933160653667476920530,1.0092718040515172,(1.00196329764+2.23435354907j),(1.00196329764+2.23435354907j),0.12645961139864
104,"m022(5,1)",2.370592400640074670643156740,0.96921883746100679,(0.36821836495-1.24075659354j),(0.386590678654+1.01003616619j),1.509797161514881
105,"m149(1,2)",2.374749990937219254249043278,1.009913214058636,(1.00991321406-1.34957096268j),(1.00991321406-1.34957096268j),0.0
106,"m019(-4,1)",2.380335822091594216269371027,0.97543496850022926,(0.764718242826-3.00770089549j),(0.904983459433+1.91175246835j),0.502533808669633
107,"m022(5,2)",2.422462516878516383187168087,1.0590778813476658,(0.353277279414+2.61326526264j),(0.456409349806+1.00770630779j),1.476828114198625
108,"m019(3,4)",2.425585378666368783529163526,1.029384457478504,(0.777490983712+2.48409887515j),(0.873412474639+2.99213898152j),0.609428725999575
109,"m022(4,3)",2.425585378666368783529163526,1.0906959258901794,(0.388745491856+1.89954321602j),(0.562957626892+1.0848208607j),1.371177019245785
110,"m019(4,3)",2.444407779509512922918877824,1.068012892201649,(0.871639839212+2.56435704398j),(0.958843240446+3.04520874223j),0.536758778542111
111,"m022(-1,3)",2.454029442187854141360986154,0.99139410301743391,(0.412135796032+1.23745042559j),(0.90866905726-2.33220549687j),0.912115833342742
112,"m026(4,1)",2.463139394411513777614480489,0.9700734776862685,(0.750174642842+2.89397405124j),(0.90272296817+2.30670081064j),0.487325121707635
113,"m029(-3,2)",2.468232196680908678928523005,1.0130286716163655,(0.899913510381-2.17534726643j),(0.899913510381-2.17534726643j),0.495783030067526
114,"m036(3,2)",2.468232196680908678928523005,1.1722311636590197,(0.481518699736+2.74309789632j),(0.481518699736+2.74309789632j),1.101360213589658
115,"m207(1,2)",2.468232196680908678928523005,1.1958607307123357,(0.899913510381+2.17534726643j),(0.899913510382+2.17534726643j),0.836946097087204
116,"m022(-5,1)",2.487822591786145287148130975,0.99752237813420386,(0.326121431178+1.10479242995j),(0.95880115713-2.57950196021j),0.943791004213163
117,"m023(-6,1)",2.490379185832848914504858354,0.94748855209977245,(0.3102575136+0.907201992088j),(0.504724791482+1.20736374387j),1.515729504212407
118,"m038(3,2)",2.502659305372821115596395708,1.0451230450406517,(1.02508467445-1.56733560135j),(1.02887152979+0.665232910806j),0.283509181098649
119,"m034(-5,1)",2.506575844479073604637300521,0.95524320850552524,(0.576371271647-1.44190678996j),(0.889393937529+3.11555713735j),0.698907092183095
120,"m034(5,1)",2.514404334851561021047563447,0.94526784606653091,(0.413633388064-1.15100156472j),(0.603391811927-1.41850317093j),1.21245855417697
121,"m081(3,2)",2.516221380418247105351449527,1.0120898397187545,(0.706473432819+1.26117075737j),(0.708479137884-1.85914389787j),0.956843453778647
122,"m070(-3,1)",2.527418477316087311769432694,0.9825523500579918,(0.57507858085+1.74532234905j),(0.57507858085+1.74532234905j),0.98464789964437
123,"m038(-5,2)",2.527418477316087311769432694,0.97493674840857125,(0.57507858085-1.74532234905j),(0.57507858085-1.74532234905j),0.973315447099573
124,"m036(-5,1)",2.527418477316087311769432694,0.96466142574745795,(0.666835927029+2.82503374748j),(0.666835927029+2.82503374748j),0.692146844673875
125,"m032(6,1)",2.527418477316087311769432694,1.0660168585049989,(0.412847127731-0.910390734079j),(0.449081388154+2.80934606621j),1.450478071648635
126,"m033(-2,3)",2.527418477316087311769432694,1.0760623160876501,(0.976695413329+2.18167090468j),(0.976695413329+2.18167090468j),0.476563451044214
127,"m030(5,2)",2.530303287571892035008797600,1.0362972411454208,(0.808456707435+2.27266658584j),(0.808456707435+2.27266658584j),0.683613748694482
128,"m023(-5,2)",2.541585010071832633683040243,0.99842446057292444,(0.30165459866-2.8012182048j),(0.534535082338+1.12546190675j),1.517162977377985
129,"m038(5,1)",2.549546600113143074302272178,1.0248569474082101,(0.955986369048-1.8494731655j),(1.02172354014+0.904015860157j),0.274223207268051
130,"m026(-5,1)",2.566734789959799072273605223,0.98759664331274388,(0.323379173692+1.25545167965j),(0.47476671851+1.56436818412j),1.311303854894176
131,"m039(6,1)",2.568970600936708884920674170,0.95194442495774056,(0.378786123944-1.03087305881j),(0.378786123944-1.03087305881j),1.561888781106279
132,"m035(-6,1)",2.568970600936708884920674170,1.0881925646110688,(0.378786123944+1.03087305881j),(1.07856236423-2.17959748516j),0.970324028219237
133,"m037(2,3)",2.568970600936708884920674170,1.0556691933954916,(0.378786123944-2.11071959478j),(0.757572247887+2.06174611762j),0.960623606770153
134,"m130(-3,1)",2.568970600936708884920674170,0.95194442495773246,(0.709774992462-1.88201910931j),(0.709774992462-1.88201910931j),0.741513578194775
135,"m120(-4,1)",2.568970600936708884920674170,1.001852842587591,(0.68265847431+1.47942045151j),(0.68265847431+1.47942045151j),0.985864326356677
136,"m223(3,1)",2.568970600936708884920674170,1.0018528425875399,(0.928336033757-1.61316547144j),(0.928336033757-1.61316547144j),0.464090502263151
137,"m038(-6,1)",2.568970600936708884920674170,0.95194442495774256,(0.378786123944+1.03087305881j),(0.709774992462-1.88201910931j),1.151701179650529
138,"m036(-2,3)",2.568970600936708884920674170,0.99886936270391091,(0.633463200041+2.62754910689j),(0.633463200041+2.62754910689j),0.782081688295434
139,"m160(1,2)",2.568970600936708884920674170,1.17064141685877,(0.757572247887+2.06174611762j),(0.96062360677-1.86755331333j),0.871267945712806
140,"m117(-4,1)",2.568970600936708884920674170,0.9744723063824845,(0.654504413185+3.044037729j),(0.68265847431+1.66217220208j),0.792239408573777
141,"m026(1,4)",2.568970600936708884920674170,1.0019278300017858,(0.757572247887+2.06174611762j),(0.962423650119+3.14159265359j),0.497573785378135
142,"m140(-1,2)",2.568970600936708884920674170,1.0496473247393263,(0.654504413185-3.044037729j),(0.928336033757+1.52842718215j),0.713349872879654
143,"m027(1,4)",2.568970600936708884920674170,1.0258187060099171,(0.96062360677-1.86755331333j),(0.962423650119+3.14159265359j),0.375674677666176
144,"m136(1,2)",2.568970600936708884920674170,1.068573652204877,(0.709774992462+1.25957354428j),(0.982025653282-1.19267735154j),0.881373587019545
145,"m036(-1,3)",2.575162073578816631315623353,1.0177080867322157,(0.594987162745+2.63183346273j),(0.594987162745+2.63183346273j),0.837405615840122
146,"m029(-5,1)",2.575162073578816631315623353,1.0440298980146254,(0.348569585932+1.04579256175j),(1.00779673728-2.19602172674j),1.008264333743112
147,"m030(2,3)",2.575162073578816631315623353,1.0723877446276029,(0.361568334853+2.13096456196j),(0.80337671967+2.02116423359j),0.959869710389169
148,"m030(1,3)",2.585483047956964719418718073,1.1031588740876708,(0.334984522019+2.13501158496j),(0.84119580467+1.99118370883j),0.985697733941001
149,"m160(-3,2)",2.595387593686742138301993834,0.97585108918787711,(0.776418142984-2.52674565108j),(0.776418142984-2.52674565108j),0.600618820061892
150,"m026(-5,2)",2.609181239513033362390193601,1.0095503648972688,(0.473207624639+1.51353813062j),(0.6471843592+3.0872917269j),0.988466668729042
151,"m036(-5,2)",2.609543955168206199133522290,0.96598358980335819,(0.701237541179+2.77802906972j),(0.701237541179+2.77802906972j),0.660671725920575
152,"m032(-6,1)",2.609543955168206199133522290,1.0577980508154812,(0.343525076421+0.881362576307j),(0.362552882528+2.64918456416j),1.620172436116883
153,"m033(2,3)",2.609543955168206199133522290,1.0558816000603783,(0.362552882528+2.64918456416j),(0.807263870225+2.32575068885j),0.99405660256356
154,"m027(-4,1)",2.612223448194354144215236565,1.0353605333031852,(1.03440898329-2.26729030618j),(1.03440898329-2.26729030618j),0.045851931377669
155,"m027(4,3)",2.617281570719051638134598938,1.0263969188548101,(0.784295721207-3.07319908329j),(0.932297653569-2.48371888988j),0.539801917875297
156,"m081(1,3)",2.624462428268248264271247487,0.99660467179754464,(0.515385136261+2.13425837793j),(0.567494518267-1.65033505466j),0.997199819661172
157,"m036(5,1)",2.628573891508789745692665050,1.0409959206021469,(0.353670022242-1.10682803483j),(0.56563426713+2.81837814478j),1.265279327144578
158,"m032(5,2)",2.629405395288398722278830854,1.044122882815437,(0.344027751496+2.84458590992j),(0.344027751496+2.84458590992j),1.641333754153977
159,"m030(4,3)",2.634440323021536481127698359,1.0383112682124076,(0.404179537816+2.08064095748j),(0.772578836914+2.11942540483j),0.919504993272501
160,"m034(-5,2)",2.635689043782677044312119890,1.0004923974207236,(0.570288700185-1.44626881113j),(0.965235600552+2.99732450734j),0.696754342734904
161,"m034(-1,3)",2.641471445590775062357431566,0.96169063734824944,(0.51919985229-1.43670925297j),(0.788158489297+2.75178646124j),0.841807300419589
162,"m149(-3,1)",2.644755479224817581452171138,1.1311097252177182,(0.654801599952+1.6666656886j),(0.730775371243-1.99257102646j),1.062791893863323
163,"m081(2,3)",2.644755479224817581452171138,1.0048012835642552,(0.564591783059-2.20033457558j),(0.654801599952-1.6666656886j),0.932352526885165
164,"m168(3,1)",2.652837073513127328730281894,1.024041121058878,(0.813801681824+2.18077079973j),(0.897922651283+1.2842852548j),0.676953212367959
165,"m036(1,3)",2.653608062546320087332938454,1.0677516563284324,(0.548172278136+2.67129094412j),(0.548172278136+2.67129094412j),0.92740490957054
166,"m034(-2,3)",2.655542523609147304236556775,0.97077261928583325,(0.527494373169-1.44701869104j),(0.839413872552+2.75902090045j),0.809646011153887
167,"m034(1,3)",2.664612646925895885743930523,0.9593919678121553,(0.518317814178-1.41057173456j),(0.705531891848+2.78422507192j),0.897098656502389
168,"m036(-4,3)",2.666744783449059790796712463,0.98408152368729285,(0.695897345818+2.68716854797j),(0.695897345818+2.68716854797j),0.697690497717676
169,"m140(-4,1)",2.666744783449059790796712463,0.99751638236633366,(0.632974319201+1.36217963649j),(0.743011062438-0.949781316504j),1.114516593657423
170,"m135(-1,3)",2.666744783449059790796712463,1.0669121205764165,(0.632974319201+1.36217963649j),(0.632974319201-1.7794130171j),1.1283839649663
171,"m135(1,3)",2.666744783449059790796712463,1.128383964966301,(1.12838396497-1.86804768812j),(1.12838396497-1.86804768812j),0.0
172,"m040(-4,3)",2.666744783449059790796712463,1.1105550513566307,(0.395305985823-0.953103082453j),(0.395305985823-0.953103082453j),1.898922957602667
173,"m168(3,2)",2.666744783449059790796712463,1.1283839649663012,(0.743011062438+2.19181133709j),(0.743011062438+2.19181133709j),0.913436960745697
174,"m140(4,1)",2.666744783449059790796712463,0.9652568747500424,(0.632974319201-1.36217963649j),(0.743011062438+2.19181133709j),0.852551967398577
175,"m037(4,3)",2.666744783449059790796712463,1.0575538626521426,(0.395305985823-2.18848957114j),(0.743011062438+2.19181133709j),0.945993976958223
176,"m160(2,1)",2.673527416067635744203770443,1.124003899179651,(0.902313117285+2.06578080017j),(1.11822056271+1.15416742419j),0.443087744881867
177,"m034(5,2)",2.679475805755312597797042568,0.97832491894613682,(0.581483564932-1.38685262575j),(0.624039891975+2.97361617776j),0.9315814251594
178,"m032(7,1)",2.682226732148879600163080525,1.0561667928054774,(0.310838315894-0.814184099236j),(0.422901905906+2.77876237252j),1.619527301823836
179,"m069(4,1)",2.695484167294863024104295535,1.0204553151257525,(0.441628938828-1.58796306456j),(0.860755450419+2.70569648929j),0.880643740005784
180,"m069(-1,3)",2.695484167294863024104295535,0.97428222749945015,(0.707882886476+2.96204981238j),(0.882553946652+2.69627030087j),0.533336374751309
181,"m030(5,3)",2.706783310520642392474010440,1.0464458194535931,(0.395615847217+2.04593258048j),(0.796205394979+2.16608585683j),0.91904635014575
182,"m120(-3,2)",2.712458808385726652067398127,1.0120520323672477,(0.591103539066+1.16719526534j),(0.84736941915+1.44811240544j),1.012611965067854
183,"m116(-1,3)",2.758963438675418107792403439,1.1121430602393803,(0.480850706345-2.12013138864j),(0.609351794691+1.88859250619j),1.103840395570765
184,"m081(4,1)",2.758963438675418107792403439,0.97356579208902316,(0.555248500017+1.33953184456j),(0.609351794691-1.88859250619j),1.030926535271726
185,"m116(-2,3)",2.765447709223106247896425720,1.0708962102789088,(0.526110888512-2.11666034598j),(0.565059685954+1.88977018135j),1.054706306112331
186,"m081(-1,3)",2.772516313213020878452975434,1.0114457259921315,(0.488118049024-1.71374968988j),(0.586269251405+1.65352072128j),1.08213463818959
187,"m081(-4,1)",2.781833912396079791875337802,0.99608689731947464,(0.448130185232+1.4482469001j),(0.505340438459-1.88864795217j),1.135181323585502
188,"m116(-4,1)",2.781833912396079791875337802,1.014979085958897,(0.485742158177+1.702130293j),(0.896260370464+2.8964938002j),0.795232637114189
189,"m130(3,1)",2.781833912396079791875337802,1.0418861858136002,(0.505340438459-1.88864795217j),(0.505340438459-1.88864795217j),1.079959530102373
190,"m130(-1,3)",2.781833912396079791875337802,1.0774414353291788,(0.505340438459-1.88864795217j),(0.528068330462-2.15971333777j),1.080447000749148
191,"m082(1,3)",2.786804556415568521855509429,1.0476349692439166,(0.435678067861+2.0443258423j),(0.660476681799+2.38351632468j),0.968095738903206
192,"m160(-2,3)",2.802253782261858484741589718,1.0545384318729298,(1.02658404607-2.37039096745j),(1.02658404607-2.37039096745j),0.245227082486014
193,"m145(1,3)",2.811785766461960427716186115,1.000707110738591,(0.608261712639+2.06539620951j),(0.72811679218+2.55093190199j),0.794349375833679
194,"m070(-3,2)",2.812516496543210373175617463,1.0109913408028439,(0.519962150033+1.66866260964j),(0.739863439457-2.78443043459j),0.894433093985889
195,"m148(-1,2)",2.812516496543210373175617463,1.2005013258679771,(0.61352394407-2.72044498264j),(1.04131402179+1.06085854561j),0.948985826930598
196,"m069(-3,2)",2.812516496543210373175617463,1.0854896999970269,(0.55585946645+2.8638757664j),(1.04838679887+2.66054388969j),0.602059593039695
197,"m078(5,1)",2.816179876317820792596408258,1.0012957356512151,(0.391654890111-1.17012784951j),(0.956610916445+3.02774603793j),0.894140741325438
198,"m221(3,1)",2.828122088330783162763898809,0.99521563151335701,(0.794134662992+2.30485681674j),(0.843598722969-1.4077154426j),0.670319213796562
199,"m070(1,4)",2.828122088330783162763898809,1.0442604496476096,(0.584603685018-2.49537045556j),(0.981182119552-2.81070949008j),0.620622929173009
200,"m139(2,3)",2.828122088330783162763898809,0.97109177574265237,(0.616439041888+1.48076532815j),(0.72978937305-3.02669828218j),0.824068994524059
201,"m078(-5,1)",2.828122088330783162763898809,0.97428876579092705,(0.397067331496+1.15242840837j),(0.397067331496+1.15242840837j),1.468797895657159
202,"m130(-3,2)",2.828122088330783162763898809,1.0352458108498865,(0.69159340592-2.07885825256j),(0.69159340592-2.07885825256j),0.85463483568956
203,"m142(3,2)",2.828122088330783162763898809,1.139189279409458,(0.584603685018+2.49537045556j),(0.58460368502+2.49537045556j),1.008816883786068
204,"m140(3,2)",2.828122088330783162763898809,1.042209713175402,(0.644925580758+1.89963034476j),(0.794134662992+2.30485681674j),0.832027012895951
205,"m069(1,4)",2.828122088330783162763898809,0.97428876579093548,(0.858021257617+2.84667559882j),(0.858021257617+2.84667559882j),0.452256582951584
206,"m082(-1,3)",2.828122088330783162763898809,1.0770163411504066,(0.397067331499-1.98916424522j),(0.794134662992+2.30485681674j),0.961531106143803
207,"m147(3,1)",2.828122088330783162763898809,0.9742887657911673,(0.616439041888-1.66082732544j),(0.616439041887-1.66082732544j),0.956529343415665
208,"m136(3,2)",2.828122088330783162763898809,1.1951191864060231,(0.562399148646+2.81543088521j),(0.616439041888+1.48076532815j),1.212380986419059
209,"m140(-3,2)",2.828122088330783162763898809,1.1479123125468691,(0.901333312613-0.688661468751j),(0.901333312613-0.688661468751j),1.260804017474341
210,"m206(1,2)",2.828122088330783162763898809,1.1258413197392272,(0.843598722969+1.4077154426j),(0.843598722969+1.4077154426j),0.994676540756318
211,"m082(2,3)",2.845896116035535809428947959,1.057592565342792,(0.41746276891-2.07681263028j),(0.742340185978-2.37395031045j),0.941728716739307
212,"m168(2,3)",2.846510545640650382556241639,1.1105819252501701,(0.638963664689+2.06961924153j),(0.638963664689-2.06961924153j),1.012767170977196
213,"m070(4,3)",2.847223800585650499619898304,0.98272495186089381,(0.832478097947-2.4871598131j),(0.838860179151-3.02354827528j),0.514837431207185
214,"m069(4,3)",2.847223800585650499619898304,0.98819284983491273,(0.722194467718+2.56160460108j),(0.722194467718+2.56160460108j),0.684739875243245
215,"m137(-5,1)",2.865630233336109200057916254,1.000189179310343,(0.499660770978+1.08609851705j),(0.746909197931-1.76151561191j),1.127975518470421
216,"m070(-2,3)",2.866901776577521647718098495,1.0134001347254387,(0.577286359203-2.64671964718j),(0.81038935416-2.75371420433j),0.723109687274074
217,"m069(-2,3)",2.866901776577521647718098495,1.0190027556707604,(0.647327127373+2.90297469471j),(0.958172053563+2.69393831014j),0.559879704795599
218,"m069(-4,1)",2.873343117556183668692053775,1.033008723220662,(0.341749974135+1.37703354284j),(0.503800336056+1.73429327424j),1.277051740399969
219,"m070(-4,1)",2.873343117556183668692053775,0.98705377218085955,(0.70324836375-2.73524418464j),(0.723293891021-2.85103045558j),0.6773626394107
220,"m081(-2,3)",2.879775832862663031356116139,1.0122211433776842,(0.479020223578-1.7490593997j),(0.545895941187+1.62021041799j),1.106462397324189
221,"m100(2,3)",2.882494387251527860472482762,1.0778873671069145,(0.711215621251-2.4399084608j),(0.711215621251+2.4399084608j),0.836272920395496
222,"m069(3,4)",2.882494387251527860472482762,1.0065568893565171,(0.711215621251+2.4399084608j),(0.846669877362+2.64740555751j),0.639177452464344
223,"m082(-2,3)",2.902703998002694101642319188,1.103205927889962,(0.371617049417-1.98899947579j),(0.864230573566+2.32212260332j),0.958487636693986
224,"m221(-1,2)",2.913332114306066935687193485,1.0756956725973326,(0.729198006791-3.13104783793j),(1.00278029474+1.63423872027j),0.621635092924253
225,"m148(-5,1)",2.916067448085769182155938997,1.086811674346554,(1.08185913718+1.60669718722j),(1.08681167435-1.20512390783j),0.0
226,"m116(1,3)",2.916934113355224060473881894,1.0463286369055123,(0.682255641676+1.81045282366j),(0.962231055222-2.81952399342j),0.673730969420579
227,"m078(1,3)",2.918567788676581835371454668,0.99808495679980747,(0.346059829779+1.17938853608j),(0.822806486075-2.67505075269j),1.045677544053178
228,"m148(-3,2)",2.921511428929383082004060114,1.243251818995703,(1.18659707233-0.93346615453j),(1.243251819+1.24388560609j),0.0
229,"m168(1,3)",2.921578051969526295501031774,1.0602414280507166,(0.65775406323+2.01544600216j),(0.99003749245+1.87785040791j),0.683627957932147
230,"m078(-1,3)",2.934998151417348466378861238,0.99642662480367028,(0.342024420368+1.15950510124j),(0.735231507345-2.71518595745j),1.109082545497484
231,"m120(-5,1)",2.935651898503166383204874052,0.98602587300535838,(0.442972904873+1.19594256954j),(0.598491448151+1.43723125035j),1.246973699905457
232,"m135(-2,3)",2.937959041333812276194884098,1.0850396544079683,(0.784974177066+1.34954790109j),(0.943316425638-1.3231952348j),0.881373587019545
233,"m135(2,3)",2.937959041333812276194884098,1.1536811825314848,(0.784974177066+1.7920447525j),(0.943316425638-1.81839741879j),0.881373587019543
234,"m078(2,3)",2.939810442262011303198952789,1.0065098262523626,(0.353946583763+1.18604525084j),(0.877082650604-2.68151749311j),1.009625327372668
235,"m145(2,3)",2.940038617154855281601883081,1.0400152650286967,(0.592170461434-2.03713209208j),(0.62680080959+2.29748465032j),0.924593777733628
236,"m116(-4,3)",2.940038617154855281601883081,1.0459730209178941,(0.497580378332+1.83969462754j),(0.592170461434-2.03713209208j),1.040835766082185
237,"m078(5,2)",2.943859647841850141364407783,1.0408423804042131,(0.38777113042+1.17856537287j),(1.01395800692-2.90293958085j),0.89426717568945
238,"m130(-2,3)",2.944106486676696264274356569,1.1041996623902803,(0.998325188537+2.92101778579j),(0.998325188537+2.92101778579j),0.455843799607188
239,"m130(3,2)",2.944106486676696264274356569,1.0956129980958162,(0.470675645187-1.92912202866j),(0.941351290374+2.42494124987j),0.864703783610205
240,"m139(3,2)",2.944106486676696264274356569,0.99037244552926251,(0.499162594268+1.46050889289j),(0.889442997213-2.94185904702j),0.806915852752496
241,"m139(-2,3)",2.944106486676696264274356569,1.0519224292803702,(0.444721498606+1.67066313008j),(0.444721498606+1.67066313008j),1.220922662091242
242,"m148(1,2)",2.947196067593468883372230618,1.1178951520519018,(0.789360364863-2.65777523386j),(0.865127258634+1.14017194103j),0.919242101150455
243,"m117(-2,3)",2.948528102172702131354211037,1.0216142887389756,(0.657924228093+1.79263725843j),(0.887943185114-2.83654239659j),0.717936979480086
244,"m249(3,1)",2.954532603973192083182221284,1.0729770448635616,(1.08018504589-2.42877946873j),(1.08018504589-2.42877946873j),0.020053702991763
245,"m145(3,2)",2.958250290612443130718393616,1.0976790658803925,(0.521696372902-2.1123053297j),(0.573423576229+2.16553653829j),1.050674093540819
246,"m207(-1,3)",2.958372867591394347636130076,1.119671960251265,(0.706817299623-1.82290759642j),(0.768749755777+1.55102981258j),1.035716057660069
247,"m117(3,2)",2.960556515863605484338048206,1.0936696394350065,(0.758020427282+1.70153995863j),(1.09143290352+3.07841256077j),0.515126090574714
248,"m117(-5,1)",2.960715167022023115482060607,0.97470329833984004,(0.685447534894+1.68229623099j),(0.766103876458+3.09783342145j),0.726715738172452
249,"m117(4,1)",2.967070338950849410882127949,1.0042845531614728,(0.726811938798+1.68617965825j),(0.961756828697+3.03489481242j),0.568588937130631
250,"m154(2,3)",2.967070338950849410882127949,1.0227275471014767,(0.876834433471-2.55247861871j),(0.876834433471-2.55247861871j),0.529035225717027
251,"m078(-2,3)",2.969632138584413685392258585,0.99984543259774639,(0.346547327716+1.15045192677j),(0.709504537983-2.75117266961j),1.129419751263486
252,"m148(5,1)",2.970321110188936428725353762,0.99329442168980908,(0.543255480462-0.928495738591j),(0.71638809448+1.42187325669j),1.230120506175851
253,"m137(3,2)",2.970321110188936428725353762,1.0907719214569076,(0.450942999372+2.80137935889j),(0.71638809448-1.42187325669j),1.111047824608836
